date,station,daily_rainfall_total,mean_temperature,maximum_temperature,minimum_temperature,mean_wind_speed,max_wind_speed
2013-08-05,Admiralty,34.0,26.7,29.1,22.9,8.9,42.5
2013-08-06,Admiralty,0.0,28.1,31.1,25.3,6.0,29.2
2013-08-07,Admiralty,0.8,28.4,31.3,25.9,6.9,36.7
2013-08-08,Admiralty,0.2,27.0,28.6,23.5,8.0,46.4
2013-08-09,Admiralty,17.2,27.2,32.1,24.0,7.5,40.3
2013-08-10,Admiralty,23.2,27.2,32.1,23.1,8.3,45.0
2013-08-11,Admiralty,14.8,26.4,31.3,22.1,5.7,55.1
2013-08-12,Admiralty,4.6,27.5,32.5,22.8,6.5,52.9
2013-08-13,Admiralty,0.8,26.4,28.6,23.5,6.0,38.5
2013-08-14,Admiralty,3.6,27.3,29.4,25.3,5.2,29.9
2013-08-15,Admiralty,0.0,28.7,32.4,26.6,6.9,26.3
2013-08-16,Admiralty,0.0,28.4,31.8,25.5,6.3,29.5
2013-08-17,Admiralty,11.8,27.5,31.7,24.7,5.9,34.2
2013-08-18,Admiralty,0.8,28.2,33.0,25.3,5.7,28.4
2013-08-19,Admiralty,0.0,27.8,32.5,24.7,6.1,33.1
2013-08-20,Admiralty,15.6,26.8,30.1,23.9,5.1,28.4
2013-08-21,Admiralty,0.0,28.4,31.9,25.6,6.5,34.6
2013-08-22,Admiralty,9.2,28.4,32.3,23.5,6.8,41.4
2013-08-23,Admiralty,0.0,28.6,32.1,25.2,7.3,32.4
2013-08-24,Admiralty,0.0,29.3,33.2,26.2,7.3,30.6
2013-08-25,Admiralty,0.0,29.2,32.5,26.9,9.1,36.0
2013-08-26,Admiralty,25.4,27.4,31.1,24.1,7.8,35.6
2013-08-27,Admiralty,0.0,28.8,33.2,26.3,6.8,23.4
2013-08-28,Admiralty,6.4,27.3,32.8,24.3,7.0,43.2
2013-08-29,Admiralty,5.8,26.1,30.1,24.6,6.2,31.0
2013-08-30,Admiralty,0.2,26.9,31.5,24.0,5.6,45.0
2013-08-31,Admiralty,0.0,28.2,33.6,24.8,7.1,29.5
2013-09-01,Admiralty,2.2,27.0,30.3,25.2,6.7,31.0
2013-09-02,Admiralty,39.2,26.7,32.0,23.4,6.1,36.0
2013-09-03,Admiralty,26.8,26.3,29.7,23.3,4.3,26.3
2013-09-04,Admiralty,2.0,26.2,29.6,24.2,4.8,19.8
2013-09-05,Admiralty,12.8,25.7,27.7,24.6,6.2,28.4
2013-09-06,Admiralty,43.6,26.1,29.8,22.6,7.0,46.1
2013-09-07,Admiralty,8.6,25.7,29.4,21.9,8.3,47.9
2013-09-08,Admiralty,0.2,26.1,30.1,22.6,7.1,33.1
2013-09-09,Admiralty,19.6,25.9,30.2,23.3,7.5,40.7
2013-09-10,Admiralty,4.6,25.5,27.2,23.3,9.6,43.6
2013-09-11,Admiralty,0.2,27.9,31.7,24.1,7.1,27.7
2013-09-12,Admiralty,0.0,28.4,32.0,23.9,8.1,33.8
2013-09-13,Admiralty,0.0,28.1,31.2,25.9,5.1,23.8
2013-09-14,Admiralty,0.0,28.6,31.8,26.0,5.1,33.1
2013-09-15,Admiralty,23.4,25.2,27.4,23.1,7.6,34.9
2013-09-16,Admiralty,0.0,27.7,32.0,24.3,5.4,20.5
2013-09-17,Admiralty,2.0,26.8,30.7,25.1,6.0,33.5
2013-09-18,Admiralty,0.0,28.8,32.1,26.2,4.8,21.2
2013-09-19,Admiralty,0.0,28.9,33.4,26.6,6.3,35.3
2013-09-20,Admiralty,0.0,29.4,33.1,26.5,6.4,25.9
2013-09-21,Admiralty,0.0,29.4,32.3,27.4,7.1,35.3
2013-09-22,Admiralty,0.0,29.5,33.3,27.1,6.9,34.6
2013-09-23,Admiralty,0.0,29.5,33.4,26.6,7.4,26.6
2013-09-24,Admiralty,0.0,29.7,33.9,27.2,7.8,32.0
2013-09-25,Admiralty,10.4,27.0,29.2,21.9,6.4,65.5
2013-09-26,Admiralty,22.4,25.8,29.8,22.4,6.1,54.4
2013-09-27,Admiralty,0.0,28.3,31.2,25.7,6.2,28.1
2013-09-28,Admiralty,6.0,27.8,31.0,25.9,6.1,32.0
2013-09-29,Admiralty,0.6,27.3,31.1,23.1,7.4,36.4
2013-09-30,Admiralty,0.0,28.1,31.0,25.4,6.3,31.7
2013-10-01,Admiralty,0.0,29.3,33.2,26.7,7.7,32.8
2013-10-02,Admiralty,9.2,26.8,29.9,23.9,8.5,42.8
2013-10-03,Admiralty,47.6,26.9,32.5,22.4,5.8,42.8
2013-10-04,Admiralty,1.8,27.9,32.6,24.5,6.3,23.8
2013-10-05,Admiralty,4.8,28.0,31.6,23.2,7.9,40.7
2013-10-06,Admiralty,7.2,27.9,32.5,22.6,10.0,59.0
2013-10-07,Admiralty,0.4,27.7,31.5,23.0,8.9,45.0
2013-10-08,Admiralty,7.4,29.3,33.6,25.0,6.3,41.4
2013-10-09,Admiralty,0.0,28.0,33.4,23.5,7.9,52.6
2013-10-10,Admiralty,0.8,27.5,33.4,24.2,7.3,30.6
2013-10-11,Admiralty,0.6,27.1,30.2,24.9,5.2,24.8
2013-10-12,Admiralty,0.0,27.8,30.9,26.3,8.4,32.0
2013-10-13,Admiralty,14.2,27.8,31.2,26.0,9.8,43.6
2013-10-14,Admiralty,0.8,26.9,30.0,23.8,8.1,34.6
2013-10-15,Admiralty,0.2,27.5,30.3,24.9,6.2,28.4
2013-10-16,Admiralty,0.0,29.2,33.2,25.9,6.1,26.6
2013-10-17,Admiralty,0.0,28.8,32.7,25.9,10.3,34.6
2013-10-18,Admiralty,3.4,28.2,31.3,24.6,9.6,34.2
2013-10-19,Admiralty,0.0,27.2,32.2,25.0,4.8,31.3
2013-10-20,Admiralty,0.8,26.5,31.7,24.3,8.5,32.0
2013-10-21,Admiralty,9.0,27.2,29.9,24.9,7.4,27.7
2013-10-22,Admiralty,0.0,26.8,30.8,23.7,7.8,31.7
2013-10-23,Admiralty,0.0,27.3,31.6,24.3,8.0,33.8
2013-10-24,Admiralty,0.0,27.0,33.5,25.0,5.9,25.2
2013-10-25,Admiralty,0.0,27.9,32.8,24.7,7.2,31.0
2013-10-26,Admiralty,0.0,27.0,32.2,24.1,8.5,45.0
2013-10-27,Admiralty,6.8,26.1,32.7,23.7,7.3,32.0
2013-10-28,Admiralty,60.8,26.3,33.4,22.8,6.0,31.0
2013-10-29,Admiralty,0.0,27.2,31.5,24.6,6.4,26.3
2013-10-30,Admiralty,9.4,26.6,31.6,23.9,5.1,40.7
2013-10-31,Admiralty,17.0,26.6,33.8,23.8,5.0,34.9
2013-11-01,Admiralty,74.2,26.7,32.7,22.4,5.4,56.2
2013-11-02,Admiralty,0.0,26.7,30.8,25.0,5.7,24.1
2013-11-03,Admiralty,0.0,26.7,33.2,24.7,6.5,37.1
2013-11-04,Admiralty,7.4,26.7,31.9,24.8,6.6,31.0
2013-11-05,Admiralty,34.0,27.0,33.8,24.2,6.7,30.6
2013-11-06,Admiralty,0.2,26.9,30.1,23.4,8.3,35.6
2013-11-07,Admiralty,0.0,28.1,32.3,24.9,8.4,28.8
2013-11-08,Admiralty,0.2,27.2,32.1,24.9,7.9,35.3
2013-11-09,Admiralty,15.6,26.4,31.6,24.8,5.2,32.8
2013-11-10,Admiralty,14.2,26.9,30.4,23.4,5.2,43.2
2013-11-11,Admiralty,3.4,27.0,30.1,23.8,6.9,41.0
2013-11-12,Admiralty,4.0,25.4,27.9,23.6,5.9,28.8
2013-11-13,Admiralty,42.8,27.0,34.8,24.1,5.7,37.4
2013-11-14,Admiralty,0.2,26.6,30.1,23.1,5.4,38.9
2013-11-15,Admiralty,1.6,26.4,31.3,24.2,6.6,32.0
2013-11-16,Admiralty,0.8,27.1,31.1,24.4,6.2,28.4
2013-11-17,Admiralty,1.2,25.7,27.2,24.8,8.4,31.3
2013-11-18,Admiralty,0.0,26.7,30.4,24.6,8.8,43.9
2013-11-19,Admiralty,1.0,27.2,31.8,25.1,5.9,31.0
2013-11-20,Admiralty,6.0,27.3,29.9,24.3,10.2,45.0
2013-11-21,Admiralty,11.2,27.9,31.2,24.2,10.6,43.6
2013-11-22,Admiralty,34.8,27.3,31.3,23.9,6.5,23.0
2013-11-23,Admiralty,1.0,26.6,30.7,22.3,7.1,41.0
2013-11-24,Admiralty,0.0,27.6,32.3,25.3,6.3,24.8
2013-11-25,Admiralty,9.0,26.7,32.5,23.6,6.8,44.6
2013-11-26,Admiralty,0.4,26.9,30.0,25.2,7.1,24.5
2013-11-27,Admiralty,41.2,27.9,34.0,23.7,5.7,32.8
2013-11-28,Admiralty,0.4,26.6,31.5,24.9,6.9,27.7
2013-11-29,Admiralty,0.8,27.2,31.8,24.8,6.9,28.4
2013-11-30,Admiralty,11.0,26.6,32.4,24.8,7.2,30.6
2013-12-01,Admiralty,44.0,25.6,27.5,24.4,8.0,24.1
2013-12-02,Admiralty,9.4,24.5,25.2,24.0,8.4,25.6
2013-12-03,Admiralty,48.8,25.2,30.7,23.5,6.6,25.6
2013-12-04,Admiralty,0.0,25.4,27.8,23.7,9.8,32.8
2013-12-05,Admiralty,1.2,26.3,31.3,24.2,7.1,24.8
2013-12-06,Admiralty,44.2,24.8,30.0,23.3,7.4,31.7
2013-12-07,Admiralty,0.0,26.7,32.3,23.0,6.3,27.7
2013-12-08,Admiralty,20.4,24.9,28.5,23.6,9.2,25.2
2013-12-09,Admiralty,0.0,26.8,32.8,24.1,6.6,29.2
2013-12-10,Admiralty,2.0,26.9,31.7,24.8,5.5,23.8
2013-12-11,Admiralty,8.8,27.0,30.9,24.7,8.5,32.0
2013-12-12,Admiralty,3.4,26.9,30.8,25.1,9.3,36.4
2013-12-13,Admiralty,0.0,27.4,31.8,24.9,10.2,29.9
2013-12-14,Admiralty,0.6,27.2,31.9,24.9,8.5,33.5
2013-12-15,Admiralty,6.6,26.5,32.7,23.0,7.2,36.4
2013-12-16,Admiralty,0.0,28.0,32.5,24.4,8.6,37.4
2013-12-17,Admiralty,0.2,27.9,32.9,24.8,7.3,35.3
2013-12-18,Admiralty,57.8,26.7,33.3,21.7,9.4,48.6
2013-12-19,Admiralty,0.0,25.6,28.8,23.0,10.4,43.9
2013-12-20,Admiralty,3.8,25.1,27.4,23.5,7.6,28.8
2013-12-21,Admiralty,0.0,25.9,29.2,23.5,9.7,28.8
2013-12-22,Admiralty,0.0,26.5,30.7,24.0,11.5,33.8
2013-12-23,Admiralty,2.2,25.3,27.4,23.9,12.7,31.7
2013-12-24,Admiralty,0.6,26.7,29.2,25.3,12.0,40.0
2013-12-25,Admiralty,0.0,27.0,30.0,25.2,10.8,44.3
2013-12-26,Admiralty,15.4,26.3,30.5,23.8,10.5,33.5
2013-12-27,Admiralty,0.2,26.6,29.5,24.7,11.5,39.6
2013-12-28,Admiralty,0.4,26.0,29.3,24.6,12.6,41.0
2013-12-29,Admiralty,0.0,25.8,27.9,24.3,11.1,35.3
2013-12-30,Admiralty,0.4,26.2,29.1,24.2,11.4,35.6
2013-12-31,Admiralty,1.0,25.4,27.4,24.6,11.9,38.2
2014-01-01,Admiralty,0.0,26.3,28.8,24.3,10.8,34.2
2014-01-02,Admiralty,0.0,26.9,30.7,24.6,11.5,38.2
2014-01-03,Admiralty,4.6,26.5,29.5,24.9,9.7,34.2
2014-01-04,Admiralty,3.8,26.4,31.2,24.7,8.1,32.8
2014-01-05,Admiralty,3.6,24.6,25.3,23.6,8.4,27.0
2014-01-06,Admiralty,80.0,25.0,27.2,23.1,6.2,29.5
2014-01-07,Admiralty,2.0,26.5,30.6,24.3,8.0,27.4
2014-01-08,Admiralty,0.0,26.9,30.8,24.4,11.7,34.6
2014-01-09,Admiralty,2.6,25.4,27.5,23.9,6.0,27.4
2014-01-10,Admiralty,0.0,26.9,31.9,24.1,6.0,27.4
2014-01-11,Admiralty,1.8,26.5,30.9,23.6,12.8,37.4
2014-01-12,Admiralty,0.2,25.9,28.3,24.4,11.7,39.2
2014-01-13,Admiralty,0.0,26.4,29.3,24.5,14.8,43.2
2014-01-14,Admiralty,0.2,26.1,29.6,23.9,13.3,44.3
2014-01-15,Admiralty,0.0,25.4,28.2,23.9,12.8,44.3
2014-01-16,Admiralty,0.0,25.6,28.4,23.5,13.9,39.6
2014-01-17,Admiralty,0.0,25.6,28.6,23.5,14.3,41.8
2014-01-18,Admiralty,0.0,25.6,28.5,23.5,14.0,42.5
2014-01-19,Admiralty,0.0,25.6,29.0,23.5,13.2,39.6
2014-01-20,Admiralty,0.0,25.6,29.2,23.7,14.2,37.4
2014-01-21,Admiralty,0.0,25.5,28.7,23.4,14.0,39.6
2014-01-22,Admiralty,0.0,25.0,27.9,23.0,13.5,40.3
2014-01-23,Admiralty,0.0,25.2,28.7,23.1,13.0,41.8
2014-01-24,Admiralty,0.0,25.2,28.3,23.0,12.6,35.3
2014-01-25,Admiralty,0.0,25.2,28.7,23.1,12.4,38.5
2014-01-26,Admiralty,0.0,25.2,29.3,22.5,11.3,37.1
2014-01-27,Admiralty,0.0,25.2,28.7,22.6,13.5,39.2
2014-01-28,Admiralty,0.0,26.1,29.7,24.1,14.0,40.7
2014-01-29,Admiralty,0.0,26.0,30.0,23.4,14.5,46.4
2014-01-30,Admiralty,0.0,25.5,30.3,22.6,13.2,53.6
2014-01-31,Admiralty,0.0,25.8,30.6,22.4,13.8,36.4
2014-02-01,Admiralty,0.0,25.7,32.4,21.8,10.9,33.1
2014-02-02,Admiralty,0.0,25.4,30.5,22.5,10.2,31.0
2014-02-03,Admiralty,0.0,25.9,31.7,23.0,10.8,29.9
2014-02-04,Admiralty,0.0,26.2,31.8,22.4,10.6,32.4
2014-02-05,Admiralty,0.0,25.9,32.0,22.5,11.6,35.6
2014-02-06,Admiralty,0.0,26.2,31.7,23.0,10.5,35.3
2014-02-07,Admiralty,0.0,26.3,31.5,23.6,10.1,27.0
2014-02-08,Admiralty,15.8,26.3,31.7,23.8,9.4,32.0
2014-02-09,Admiralty,0.0,27.0,32.6,24.2,7.9,29.2
2014-02-10,Admiralty,0.0,27.6,33.4,24.3,8.4,27.7
2014-02-11,Admiralty,0.0,27.2,31.7,24.7,11.1,33.1
2014-02-12,Admiralty,0.0,27.1,32.5,24.1,12.1,37.8
2014-02-13,Admiralty,0.0,27.5,32.6,24.9,12.5,40.7
2014-02-14,Admiralty,0.0,27.0,30.9,24.7,12.8,37.1
2014-02-15,Admiralty,0.0,27.1,31.0,24.7,14.4,41.0
2014-02-16,Admiralty,0.0,26.9,30.9,24.7,12.9,38.5
2014-02-17,Admiralty,0.0,27.0,30.7,24.9,14.6,36.4
2014-02-18,Admiralty,0.0,27.4,32.2,24.8,13.0,34.6
2014-02-19,Admiralty,0.0,27.1,32.0,24.5,12.0,35.3
2014-02-20,Admiralty,0.0,27.1,31.3,24.7,15.2,42.5
2014-02-21,Admiralty,0.0,26.9,29.8,24.9,15.7,43.2
2014-02-22,Admiralty,0.0,27.5,32.4,24.5,14.8,51.1
2014-02-23,Admiralty,0.0,26.7,31.3,24.0,12.5,44.3
2014-02-24,Admiralty,0.0,26.7,31.4,23.7,13.8,40.0
2014-02-25,Admiralty,0.0,26.4,31.0,23.4,11.9,37.8
2014-02-26,Admiralty,0.0,26.8,31.2,23.7,13.3,41.0
2014-02-27,Admiralty,0.0,27.3,32.4,24.1,13.6,44.3
2014-02-28,Admiralty,0.0,27.1,31.5,24.1,13.8,40.7
2014-03-01,Admiralty,0.0,27.0,31.5,24.6,12.4,40.3
2014-03-02,Admiralty,0.0,27.5,33.9,24.1,10.2,31.0
2014-03-03,Admiralty,0.0,27.3,33.2,24.4,10.8,38.5
2014-03-04,Admiralty,0.0,27.5,33.3,24.2,10.6,33.1
2014-03-05,Admiralty,0.0,27.4,33.9,23.9,11.4,40.7
2014-03-06,Admiralty,0.0,26.9,31.9,23.5,11.5,38.2
2014-03-07,Admiralty,0.0,27.2,32.1,23.9,12.1,36.7
2014-03-08,Admiralty,0.0,27.4,32.8,24.5,11.9,37.8
2014-03-09,Admiralty,0.0,27.0,32.6,23.6,13.0,40.0
2014-03-10,Admiralty,0.0,27.2,31.4,24.2,13.8,42.1
2014-03-11,Admiralty,0.0,27.6,33.3,24.0,13.9,42.5
2014-03-12,Admiralty,0.0,27.7,33.4,24.7,13.1,36.7
2014-03-13,Admiralty,0.0,28.0,33.8,24.6,11.9,38.2
2014-03-14,Admiralty,0.0,28.2,33.5,25.1,11.6,40.7
2014-03-15,Admiralty,0.0,28.0,31.8,25.6,14.0,43.6
2014-03-16,Admiralty,25.4,25.4,27.0,23.6,7.8,44.3
2014-03-17,Admiralty,29.6,25.7,28.0,23.8,8.2,35.6
2014-03-18,Admiralty,21.2,26.1,30.1,24.5,7.2,38.2
2014-03-19,Admiralty,21.8,25.9,31.2,24.2,6.6,29.9
2014-03-20,Admiralty,2.4,26.5,31.4,25.0,7.0,32.0
2014-03-21,Admiralty,5.0,27.3,33.1,24.8,6.9,34.6
2014-03-22,Admiralty,0.0,27.0,31.0,24.3,11.4,34.2
2014-03-23,Admiralty,0.0,27.4,32.2,24.1,12.2,43.6
2014-03-24,Admiralty,0.0,27.6,32.2,24.7,11.8,36.7
2014-03-25,Admiralty,0.0,27.9,32.6,25.0,12.8,43.2
2014-03-26,Admiralty,0.0,28.2,32.7,25.4,12.0,35.6
2014-03-27,Admiralty,0.0,28.6,33.8,25.4,10.3,35.3
2014-03-28,Admiralty,10.0,28.3,34.0,25.6,9.6,32.8
2014-03-29,Admiralty,4.6,27.7,32.6,24.8,7.6,45.7
2014-03-30,Admiralty,0.0,28.0,32.7,25.6,7.3,31.3
2014-03-31,Admiralty,0.0,28.5,32.9,25.8,8.9,31.3
2014-04-01,Admiralty,3.0,28.1,33.1,25.7,6.7,22.7
2014-04-02,Admiralty,0.2,28.3,31.9,25.9,7.0,22.0
2014-04-03,Admiralty,0.0,29.0,33.8,26.5,8.9,36.4
2014-04-04,Admiralty,0.0,28.0,34.0,25.5,6.4,30.6
2014-04-05,Admiralty,3.0,26.3,28.1,24.2,7.3,27.4
2014-04-06,Admiralty,2.0,28.0,31.8,25.2,8.6,32.4
2014-04-07,Admiralty,0.0,28.8,34.5,24.9,7.9,22.7
2014-04-08,Admiralty,10.8,27.7,33.8,25.0,7.4,36.7
2014-04-09,Admiralty,10.4,27.5,34.2,24.4,6.6,34.6
2014-04-10,Admiralty,0.8,27.4,30.9,25.3,6.8,21.2
2014-04-11,Admiralty,44.2,27.3,33.7,22.4,6.9,38.2
2014-04-12,Admiralty,2.4,26.6,30.0,23.8,6.0,36.0
2014-04-13,Admiralty,12.2,28.3,34.5,25.3,5.5,34.6
2014-04-14,Admiralty,60.4,27.6,35.8,23.0,6.1,47.9
2014-04-15,Admiralty,0.0,28.4,34.7,24.9,7.3,36.0
2014-04-16,Admiralty,6.6,28.1,33.6,25.2,5.8,37.1
2014-04-17,Admiralty,13.0,27.8,32.4,24.8,5.8,29.9
2014-04-18,Admiralty,0.2,27.2,30.1,26.2,5.4,31.0
2014-04-19,Admiralty,0.0,28.7,33.7,25.3,6.7,25.6
2014-04-20,Admiralty,11.8,27.6,30.5,24.6,6.7,41.4
2014-04-21,Admiralty,5.8,26.5,29.3,25.4,6.0,27.4
2014-04-22,Admiralty,0.2,27.3,34.9,24.8,5.7,30.6
2014-04-23,Admiralty,2.0,27.8,33.5,24.8,5.6,40.7
2014-04-24,Admiralty,9.4,28.0,33.8,24.6,7.4,40.0
2014-04-25,Admiralty,49.2,27.8,34.5,24.0,5.5,34.6
2014-04-26,Admiralty,1.8,27.9,34.9,25.6,5.6,28.8
2014-04-27,Admiralty,0.0,28.0,33.2,25.5,6.5,28.8
2014-04-28,Admiralty,0.2,28.5,32.3,25.5,6.9,26.3
2014-04-29,Admiralty,0.0,28.2,31.6,25.8,7.3,34.9
2014-04-30,Admiralty,11.8,27.8,32.7,25.7,5.4,20.5
2014-05-01,Admiralty,0.2,28.0,31.0,24.5,6.6,44.3
2014-05-02,Admiralty,0.0,29.5,33.2,26.3,5.5,22.0
2014-05-03,Admiralty,38.6,28.6,34.7,25.5,7.7,37.4
2014-05-04,Admiralty,0.0,28.9,33.3,26.2,6.8,29.9
2014-05-05,Admiralty,4.4,28.9,33.6,26.6,7.0,30.2
2014-05-06,Admiralty,0.0,29.5,33.8,26.5,7.9,28.8
2014-05-07,Admiralty,3.4,28.0,34.2,25.2,7.2,39.2
2014-05-08,Admiralty,46.0,27.2,32.7,23.0,5.6,43.2
2014-05-09,Admiralty,21.8,28.1,32.2,25.8,6.4,37.8
2014-05-10,Admiralty,0.0,29.6,34.9,26.9,5.8,21.6
2014-05-11,Admiralty,36.4,27.7,33.7,24.2,5.7,31.7
2014-05-12,Admiralty,0.8,27.9,32.0,25.5,4.7,28.4
2014-05-13,Admiralty,0.0,28.6,33.0,25.3,6.6,30.6
2014-05-14,Admiralty,12.2,27.7,30.6,24.5,8.9,38.2
2014-05-15,Admiralty,0.0,29.3,33.4,26.7,5.5,27.0
2014-05-16,Admiralty,13.0,28.3,31.3,23.3,6.1,46.4
2014-05-17,Admiralty,11.0,28.1,31.4,24.9,6.2,35.3
2014-05-18,Admiralty,4.6,26.6,29.0,24.5,4.3,38.2
2014-05-19,Admiralty,29.4,27.1,30.2,22.7,6.3,43.9
2014-05-20,Admiralty,5.0,27.2,33.2,23.6,5.4,27.0
2014-05-21,Admiralty,11.2,27.6,32.7,25.0,6.2,37.8
2014-05-22,Admiralty,0.0,28.8,32.7,25.7,5.6,24.1
2014-05-23,Admiralty,1.8,27.0,30.6,24.2,6.0,31.0
2014-05-24,Admiralty,0.0,28.4,33.3,24.7,7.4,33.5
2014-05-25,Admiralty,16.6,28.8,33.6,26.3,5.5,28.1
2014-05-26,Admiralty,23.0,27.4,31.1,25.2,5.7,21.6
2014-05-27,Admiralty,0.0,27.7,30.7,25.6,7.3,31.3
2014-05-28,Admiralty,10.2,28.5,33.0,24.6,6.0,31.3
2014-05-29,Admiralty,1.2,28.7,33.0,25.0,5.2,21.6
2014-05-30,Admiralty,10.2,27.7,31.6,26.0,6.8,31.3
2014-05-31,Admiralty,0.0,29.0,32.3,26.0,6.2,30.6
2014-06-01,Admiralty,23.8,28.3,31.7,25.6,5.6,32.0
2014-06-02,Admiralty,10.2,28.4,31.2,25.8,4.2,24.8
2014-06-03,Admiralty,0.0,29.3,31.8,26.7,5.0,20.5
2014-06-04,Admiralty,4.0,27.5,29.0,26.4,5.7,25.9
2014-06-05,Admiralty,7.2,26.6,30.0,24.4,7.8,36.0
2014-06-06,Admiralty,41.8,27.1,32.0,24.1,5.8,46.4
2014-06-07,Admiralty,0.4,28.5,32.3,25.3,6.2,29.9
2014-06-08,Admiralty,0.0,30.2,34.1,27.3,6.1,25.2
2014-06-09,Admiralty,16.8,29.1,34.5,24.0,5.5,53.3
2014-06-10,Admiralty,0.4,28.8,34.0,25.9,6.1,25.9
2014-06-11,Admiralty,0.0,30.0,33.7,27.8,5.9,34.2
2014-06-12,Admiralty,5.2,28.7,32.6,23.6,7.3,60.5
2014-06-13,Admiralty,0.0,30.0,33.4,27.7,5.9,23.4
2014-06-14,Admiralty,18.0,27.4,29.4,22.9,5.1,58.7
2014-06-15,Admiralty,0.0,29.2,32.4,26.3,5.8,26.3
2014-06-16,Admiralty,0.0,30.0,33.5,27.9,7.0,33.8
2014-06-17,Admiralty,0.0,30.4,33.8,28.2,7.2,22.7
2014-06-18,Admiralty,10.6,28.6,32.9,23.3,8.0,47.9
2014-06-19,Admiralty,2.6,29.2,33.9,24.8,6.8,40.7
2014-06-20,Admiralty,0.0,30.4,33.9,28.1,6.7,25.6
2014-06-21,Admiralty,0.0,30.8,34.3,28.3,6.7,30.6
2014-06-22,Admiralty,0.0,29.9,33.3,27.3,7.5,28.8
2014-06-23,Admiralty,0.0,29.7,32.2,27.7,6.7,36.7
2014-06-24,Admiralty,1.2,29.3,33.2,25.3,5.6,24.5
2014-06-25,Admiralty,27.6,28.5,32.0,22.6,7.9,58.3
2014-06-26,Admiralty,0.0,29.5,32.8,27.1,6.1,32.8
2014-06-27,Admiralty,0.0,27.4,29.7,25.3,7.6,37.4
2014-06-28,Admiralty,0.0,28.9,32.8,26.5,5.4,23.0
2014-06-29,Admiralty,3.6,28.6,31.5,25.8,5.2,29.2
2014-06-30,Admiralty,22.6,27.2,30.5,23.0,6.3,38.5
2014-07-01,Admiralty,1.2,28.0,33.3,25.1,5.4,33.8
2014-07-02,Admiralty,0.0,28.7,32.0,25.2,6.0,27.7
2014-07-03,Admiralty,0.2,28.5,31.6,25.8,5.5,25.2
2014-07-04,Admiralty,0.0,28.6,30.9,27.4,4.9,33.5
2014-07-05,Admiralty,34.4,27.1,29.9,23.6,6.1,38.9
2014-07-06,Admiralty,0.0,28.4,31.2,26.2,5.0,29.5
2014-07-07,Admiralty,53.8,28.0,32.0,23.2,7.9,43.6
2014-07-08,Admiralty,18.2,27.7,31.0,22.9,7.4,41.4
2014-07-09,Admiralty,28.8,27.2,29.2,22.9,6.5,32.0
2014-07-10,Admiralty,1.0,28.4,33.1,26.5,6.1,23.0
2014-07-11,Admiralty,15.8,27.2,31.7,24.8,5.9,33.1
2014-07-12,Admiralty,0.0,27.1,30.2,24.2,8.3,34.2
2014-07-13,Admiralty,0.0,29.1,33.4,26.3,6.7,29.5
2014-07-14,Admiralty,0.0,30.0,33.9,27.6,6.5,25.6
2014-07-15,Admiralty,0.0,29.8,32.1,28.3,7.3,24.5
2014-07-16,Admiralty,0.0,29.2,33.4,26.7,7.1,26.3
2014-07-17,Admiralty,0.0,27.7,30.3,25.1,6.4,28.4
2014-07-18,Admiralty,0.0,29.3,32.0,27.2,6.4,27.0
2014-07-19,Admiralty,0.0,29.1,32.3,27.7,6.1,42.8
2014-07-20,Admiralty,0.0,29.4,33.9,26.3,5.8,28.1
2014-07-21,Admiralty,0.0,29.5,32.3,27.3,7.0,27.4
2014-07-22,Admiralty,0.0,29.5,32.6,27.5,7.8,37.4
2014-07-23,Admiralty,2.4,29.6,32.2,27.4,6.6,40.0
2014-07-24,Admiralty,0.0,29.5,32.7,27.4,6.5,26.6
2014-07-25,Admiralty,0.0,30.0,33.4,27.5,7.4,28.4
2014-07-26,Admiralty,0.0,30.2,33.8,27.7,7.7,29.2
2014-07-27,Admiralty,31.2,28.1,31.9,22.0,6.8,62.6
2014-07-28,Admiralty,0.0,28.9,32.5,26.4,5.9,31.7
2014-07-29,Admiralty,13.6,27.2,30.3,23.1,6.6,54.0
2014-07-30,Admiralty,37.0,27.0,32.4,24.5,5.7,50.4
2014-07-31,Admiralty,0.2,27.4,29.7,24.8,6.1,30.6
2014-08-01,Admiralty,0.6,28.5,31.8,26.5,6.6,23.4
2014-08-02,Admiralty,6.4,28.7,32.2,24.8,7.2,45.0
2014-08-03,Admiralty,0.0,28.7,31.7,25.3,6.7,28.8
2014-08-04,Admiralty,0.0,29.2,32.3,26.9,6.8,31.7
2014-08-05,Admiralty,1.2,26.5,28.6,23.6,8.1,49.0
2014-08-06,Admiralty,12.0,27.3,30.3,23.6,5.1,33.8
2014-08-07,Admiralty,0.0,27.4,30.9,25.7,6.1,30.6
2014-08-08,Admiralty,0.6,27.8,30.9,25.7,5.4,24.5
2014-08-09,Admiralty,0.0,28.7,32.2,26.5,9.3,39.2
2014-08-10,Admiralty,13.4,27.3,31.6,24.4,5.8,42.1
2014-08-11,Admiralty,35.6,27.3,31.1,23.5,4.9,38.9
2014-08-12,Admiralty,0.0,27.2,30.6,24.5,5.4,33.5
2014-08-13,Admiralty,0.0,26.4,28.9,24.6,5.7,22.7
2014-08-14,Admiralty,2.6,26.8,29.5,25.4,6.0,31.7
2014-08-15,Admiralty,-0.6309424132381604,27.549602382032813,30.665030518064302,26.52059523285871,6.350886302546937,44.53747458866976
